timestamp,api_source,run_number,hardware_platform,hardware_model,cloud_platform,chaos_strategy,chaos_level,drift_type,original_field,mutated_field,metadata
2026-05-20T17:48:25.292295Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 189.60006493150368, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:25.592350Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,canonical,canonical_drifted,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:26.138635Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,value,magnitude,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:26.262720Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 167.39345121736207, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:26.400583Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,value,magnitude,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:26.548935Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,metadata,metadaata,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:27.563365Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,value_typo,canonical_value,canonical_value,"{""original_value"": ""price"", ""mutated_value"": ""prcie"", ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:27.704563Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,metadata,metadata_drifted,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:27.867342Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 184.0447979717693, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:28.575708Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,metadata,metadata_drifted,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:29.281288Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,value_typo,canonical_value,canonical_value,"{""original_value"": ""price"", ""mutated_value"": ""prce"", ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:32.741190Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,value,valu,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:34.766724Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,value_typo,canonical_value,canonical_value,"{""original_value"": ""price"", ""mutated_value"": ""cprice"", ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:35.229109Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,canonical,canoniacl,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:36.217592Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,value,result,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:37.237519Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,canonical,canonical_drifted,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:37.804523Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 194.3770000863015, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:39.096010Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,value_typo,canonical_value,canonical_value,"{""original_value"": ""price"", ""mutated_value"": ""pice"", ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:39.104514Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,value,valu,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:39.528932Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 177.73242077030562, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:39.941524Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,canonical,cannoical,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:40.795834Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 199.6783531421713, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:41.821127Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,metadata,metadata_drifted,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:41.929690Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,canonical,canonical_drifted,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:42.779581Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 187.07761464610584, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:42.923811Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,value_typo,canonical_value,canonical_value,"{""original_value"": ""price"", ""mutated_value"": ""rice"", ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:43.989430Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,value_typo,canonical_value,canonical_value,"{""original_value"": ""price"", ""mutated_value"": ""price"", ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:44.276400Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 168.49562986984557, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:45.379448Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 164.95909945014466, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:46.488309Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,value_typo,canonical_value,canonical_value,"{""original_value"": ""price"", ""mutated_value"": ""priec"", ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:46.495526Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,metadata,metadata_drifted,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:47.908083Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,metadata,metadata_drifted,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:48.059172Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,metadata,metadata_drifted,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:48.207699Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,value_typo,canonical_value,canonical_value,"{""original_value"": ""price"", ""mutated_value"": ""prcie"", ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:48.209566Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,value,result,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:48.516488Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,value_typo,canonical_value,canonical_value,"{""original_value"": ""price"", ""mutated_value"": ""rpice"", ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:48.812458Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 182.20519119454306, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:49.205156Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 190.4196646575013, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:51.484781Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,value,measure,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:52.047291Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 179.7362914846554, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:52.747220Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,value_typo,canonical_value,canonical_value,"{""original_value"": ""price"", ""mutated_value"": ""preice"", ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:53.441987Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,value,vyalue,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:54.579494Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,value_typo,canonical_value,canonical_value,"{""original_value"": ""price"", ""mutated_value"": ""priec"", ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:55.022664Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,value,vralue,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:55.169141Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 184.88008923971336, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:55.717383Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 183.68366413940615, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:57.967533Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,canonical,canonical_drifted,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:58.507720Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,metadata,mletadata,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:59.100595Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 167.14030730789125, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:59.543151Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,metadata,metadata_drifted,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:48:59.971628Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 200.60016358327186, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:00.834207Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 193.11295668558137, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:01.383802Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,canonical,canonical_drifted,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:01.533727Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,value_typo,canonical_value,canonical_value,"{""original_value"": ""price"", ""mutated_value"": ""priec"", ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:01.967625Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,value_typo,canonical_value,canonical_value,"{""original_value"": ""price"", ""mutated_value"": ""pricfe"", ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:03.372171Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 164.4005016341616, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:03.605492Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 188.40614574566536, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:04.131036Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,canonical,canonial,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:06.204633Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 182.0331859563805, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:07.283885Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 167.71506578207962, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:08.087891Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,canonical,canonicadl,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:08.250624Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 190.48668423875418, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:08.684695Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,value,lvalue,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:10.219153Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,canonical,canonical_drifted,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:10.221427Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,value_typo,canonical_value,canonical_value,"{""original_value"": ""price"", ""mutated_value"": ""priwce"", ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:10.496189Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,metadata,metaata,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:11.161921Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 183.19019742246275, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:11.839296Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 171.22628829242876, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:11.981180Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,value,reading,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:12.357031Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,canonical,canoniacl,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:13.301201Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,value,vlue,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:13.430282Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,metadata,mtadata,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:14.172140Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,metadata,metadata_drifted,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:14.816518Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,metadata,metadaota,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:15.817078Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,value,measure,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:16.058507Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,value_typo,canonical_value,canonical_value,"{""original_value"": ""price"", ""mutated_value"": ""prce"", ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:16.187451Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,canonical,canonical_drifted,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:17.496092Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,canonical,canonical_drifted,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:19.684425Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,metadata,meadata,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:19.817311Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,metadata,metadata_drifted,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:23.615952Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,metadata,meftadata,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:24.002530Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 171.8607789478434, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:25.502072Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,value,magnitude,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:26.520213Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,value_typo,canonical_value,canonical_value,"{""original_value"": ""price"", ""mutated_value"": ""rpice"", ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:28.476634Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,value,alue,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:28.621564Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,canonical,canonical_drifted,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:28.623786Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,value_typo,canonical_value,canonical_value,"{""original_value"": ""price"", ""mutated_value"": ""priec"", ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:29.067290Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,synonym_rename,value,magnitude,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:29.676911Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,value,vlue,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:30.500891Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,metadata,meatdata,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:30.942828Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,typo_rename,metadata,mectadata,"{""mutation_rate"": 0.05, ""total_runtime_sec"": 13.349549875012599}"
2026-05-20T17:49:31.741203Z,finnhub,1,MPS,Apple Silicon (arm),local,json,0.05,numeric_perturbation,value_value,value_value,"{""original_value"": 182.5, ""mutated_value"": 184.79385285182187, ""total_runtime_sec"": 13.349549875012599}"
